target_token,recall,precision,f1,rel_freq
mấy,0.2978723404255319,1.0,0.4590163934426229,0.0610945186226282
đúc,0.0377358490566037,1.0,0.0727272727272727,0.03858598375327
họa,0.3025210084033613,0.9,0.4528301886792452,0.0398169781931464
sớm,1.0,1.0,1.0,0.9796137339055794
inđôchina,0.0,-1.0,-1.0,
indochina,1.0,0.6666666666666666,0.8,1.0
ngay,0.3099630996309963,0.9767441860465116,0.4705882352941177,0.1173443051043026
thuở,1.0,0.7272727272727273,0.8421052631578948,0.93036750483559
dộ,0.0,-1.0,-1.0,8.813834194151139e-05
ghép,1.0,1.0,1.0,1.0
miếng,0.75,1.0,0.8571428571428571,0.3289473684210526
sẵn,0.0694444444444444,1.0,0.1298701298701298,0.0386028617127047
chạp,0.8181818181818182,0.9,0.8571428571428572,0.0562076376260538
chiên,0.0,-1.0,-1.0,0.005338711590936
cửu,0.4876033057851239,0.9833333333333332,0.6519337016574585,0.079438717067583
chămpa,0.0,-1.0,-1.0,0.1839080459770115
thảy,0.0,-1.0,-1.0,0.0045017912056557
tchou,1.0,1.0,1.0,1.0
kang,1.0,1.0,1.0,0.9859154929577464
tai,0.078125,1.0,0.144927536231884,0.0197219716151062
gò,0.3333333333333333,0.9285714285714286,0.4905660377358491,0.1298744769874477
thảm,0.4864864864864865,0.8181818181818182,0.6101694915254238,0.0560269838451979
gạo,1.0,0.9387755102040816,0.968421052631579,0.8659035159443991
malleret,1.0,1.0,1.0,1.0
vỡ,0.6533333333333333,1.0,0.7903225806451613,0.063820122643652
vòi,0.0,-1.0,-1.0,0.0028239770514706
trâu,1.0,0.391304347826087,0.5625,0.6968085106382979
heo,1.0,0.8571428571428571,0.923076923076923,0.736318407960199
tro,0.0,-1.0,-1.0,0.0066901086857247
than,0.0746268656716417,1.0,0.1388888888888888,0.0504775781123522
vỏ,0.676923076923077,1.0,0.8073394495412844,0.0712014535543947
lá,0.0193236714975845,1.0,0.0379146919431279,0.0173028686334839
cọc,0.3,1.0,0.4615384615384615,0.1515151515151515
gạch,1.0,1.0,1.0,0.9975520195838432
thước,0.7586206896551724,0.9361702127659576,0.8380952380952381,0.0550802265778683
vẹn,1.0,1.0,1.0,0.3181162902450745
tráng,0.2745098039215686,1.0,0.4307692307692308,0.0449382512081285
tung,0.3611111111111111,0.9285714285714286,0.52,0.1005751061207722
thới,0.0,-1.0,-1.0,0.0035592888540869
tịnh,0.0,-1.0,-1.0,0.0080042092065197
còm,0.0,-1.0,-1.0,0.007227332457293
cơm,1.0,0.8235294117647058,0.9032258064516128,0.4829172141918528
mài,0.1538461538461538,1.0,0.2666666666666667,0.0339075745146294
chày,0.2,1.0,0.3333333333333333,0.0209292929292929
nghiền,0.0,-1.0,-1.0,0.0188836724047991
duối,0.0,-1.0,-1.0,0.0006800077715173
nd,0.0,-1.0,-1.0,0.2254098360655737
nđ,1.0,0.8333333333333334,0.9090909090909092,0.7745901639344263
tp,1.0,1.0,1.0,1.0
hcm,1.0,1.0,1.0,1.0
gáo,0.0,-1.0,-1.0,0.0278004905968928
ăngco,0.0,-1.0,-1.0,
angco,-1.0,0.0,-1.0,
ăngkor,0.0,-1.0,-1.0,
angkor,1.0,0.9230769230769232,0.96,1.0
bính,0.4285714285714285,1.0,0.6,0.0299970898345682
trẻnêu,0.0,-1.0,-1.0,
treneu,-1.0,0.0,-1.0,
trích,1.0,1.0,1.0,0.9975751697381184
triền,0.0,-1.0,-1.0,0.0099116447666515
hoang,0.1549295774647887,1.0,0.2682926829268292,0.0777054515866558
ức,0.8076923076923077,1.0,0.8936170212765957,0.2505576208178439
úc,1.0,0.9775784753363228,0.9886621315192744,0.7394052044609666
wales,1.0,1.0,1.0,1.0
sir,1.0,1.0,1.0,1.0
robert,1.0,1.0,1.0,0.9981378026070764
grove,1.0,1.0,1.0,1.0
platin,1.0,1.0,1.0,1.0
trùm,1.0,0.9411764705882352,0.9696969696969696,0.987783595113438
ôxy,0.9898477157360406,0.9330143540669856,0.960591133004926,0.7359477124183007
nhúng,0.0,-1.0,-1.0,0.0015718149506506
sulfuric,1.0,1.0,1.0,1.0
loãng,1.0,0.9473684210526316,0.972972972972973,0.7551020408163265
ngầm,0.9655172413793104,0.6666666666666666,0.7887323943661971,0.5808525033829499
nasa,1.0,1.0,1.0,0.9832402234636872
gemini,1.0,1.0,1.0,1.0
apollo,1.0,1.0,1.0,1.0
kw,1.0,1.0,1.0,1.0
cm,1.0,1.0,1.0,1.0
ngưng,0.5789473684210527,0.9166666666666666,0.7096774193548387,0.3436293436293436
ngừng,0.9375,0.6521739130434783,0.7692307692307693,0.597972972972973
màng,0.2068965517241379,1.0,0.3428571428571428,0.0425590013653208
membrane,1.0,1.0,1.0,1.0
mòn,0.2985074626865671,1.0,0.4597701149425287,0.0736104156234351
dành,0.7553956834532374,0.9813084112149532,0.853658536585366,0.1057202357215649
tô,0.3452380952380952,1.0,0.5132743362831858,0.0690324024569169
bé,0.9454545454545454,0.6341463414634146,0.759124087591241,0.2839738620002215
xách,1.0,1.0,1.0,0.9942857142857144
trợ,0.7719298245614035,0.9428571428571428,0.8488745980707395,0.1645127408895789
nén,0.0,-1.0,-1.0,0.0226685162998928
trao,1.0,0.9668874172185432,0.9831649831649832,0.5143176733780761
chắn,0.7906976744186046,1.0,0.8831168831168831,0.0991154000804181
tắc,0.663594470046083,0.993103448275862,0.7955801104972376,0.0951577170587614
pem,1.0,1.0,1.0,1.0
exchange,1.0,1.0,1.0,1.0
mạch,1.0,0.9414893617021276,0.9698630136986304,0.975107296137339
nồng,0.7272727272727273,0.972972972972973,0.8323699421965318,0.07274490785645
pemfc,1.0,1.0,1.0,1.0
sofc,1.0,1.0,1.0,
apu,1.0,1.0,1.0,
mcfd,1.0,1.0,1.0,
trạm,0.9411764705882352,0.5925925925925926,0.7272727272727272,0.2653435623749166
pafc,1.0,1.0,1.0,
kĩ,0.8571428571428571,1.0,0.923076923076923,0.1042163058116647
dmfc,1.0,1.0,1.0,1.0
lĩnh,0.9891304347826086,0.9130434782608696,0.9495652173913044,0.3914814073035583
dộng,0.0,-1.0,-1.0,0.0002349463791731
afc,1.0,1.0,1.0,1.0
khiết,1.0,1.0,1.0,0.9984917043740572
anode,1.0,1.0,1.0,1.0
methanol,1.0,0.8333333333333334,0.9090909090909092,1.0
mong,0.94,0.5662650602409639,0.7067669172932332,0.2514848616543532
nhuận,1.0,0.9716312056737588,0.9856115107913668,0.938618925831202
hãng,0.4210526315789473,0.4848484848484848,0.4507042253521127,0.1499361369979658
daimlerchrysler,1.0,1.0,1.0,1.0
ford,1.0,1.0,1.0,1.0
honda,1.0,1.0,1.0,1.0
opel,1.0,1.0,1.0,1.0
buýt,1.0,1.0,1.0,0.9966101694915256
hamburg,1.0,1.0,1.0,1.0
stuttgart,1.0,1.0,1.0,1.0
thử,0.4563106796116505,1.0,0.6266666666666667,0.0291180477403305
diesel,1.0,1.0,1.0,1.0
lùi,0.2592592592592592,0.7777777777777778,0.3888888888888889,0.2320422535211267
combined,1.0,1.0,1.0,1.0
heat,1.0,1.0,1.0,1.0
and,1.0,1.0,1.0,1.0
power,1.0,1.0,1.0,1.0
plant,1.0,1.0,1.0,1.0
phim,1.0,0.937984496124031,0.968,0.9742841993637328
cắm,0.3333333333333333,1.0,0.5,0.034084661902144
trại,0.7450980392156863,0.9047619047619048,0.8172043010752689,0.1519013466797379
ồn,0.75,1.0,0.8571428571428571,0.0323747513112678
dioxit,0.0,-1.0,-1.0,0.0517928286852589
điôxít,1.0,0.8604651162790697,0.925,0.896414342629482
cácbon,0.0,-1.0,-1.0,0.0661764705882353
oxit,0.0,-1.0,-1.0,0.0762852404643449
ôxít,1.0,0.8904109589041096,0.9420289855072465,0.8623548922056384
cậy,0.8666666666666667,1.0,0.9285714285714286,0.0511673423738291
turbine,1.0,1.0,1.0,1.0
nhược,1.0,0.9375,0.967741935483871,0.9823321554770318
pin,1.0,1.0,1.0,0.9945205479452056
cồng,0.0,-1.0,-1.0,0.0018020350052766
kềnh,0.0,-1.0,-1.0,0.0296203587818106
kênh,1.0,0.9285714285714286,0.962962962962963,0.96912807676262
tối,0.6139534883720931,0.9850746268656716,0.7564469914040115,0.1222900292071332
vượt,1.0,0.9666666666666668,0.983050847457627,0.949872360176375
thải,0.2708333333333333,1.0,0.4262295081967213,0.0383668352956977
chỗ,0.0218978102189781,0.6,0.0422535211267605,0.0259611035730438
hydrocacbon,0.6,1.0,0.7499999999999999,0.5542168674698795
mêthanol,0.0,-1.0,-1.0,
đioxit,0.0,-1.0,-1.0,
bund,1.0,1.0,1.0,1.0
für,1.0,1.0,1.0,0.8723404255319149
umwelt,1.0,1.0,1.0,
und,1.0,1.0,1.0,1.0
naturschutz,1.0,1.0,1.0,
deutschland,1.0,1.0,1.0,1.0
otto,1.0,1.0,1.0,1.0
khỏe,1.0,0.5979381443298969,0.7483870967741935,0.7401859504132231
lựa,0.9883720930232558,0.9239130434782608,0.9550561797752808,0.2054821730062568
dọn,0.0,-1.0,-1.0,0.0130111524163568
gấp,0.5616438356164384,0.9761904761904762,0.7130434782608696,0.1449152542372881
tản,0.0,-1.0,-1.0,0.0167481415058864
tán,0.4685714285714286,0.9761904761904762,0.6332046332046333,0.0757571374851754
campanagara,1.0,1.0,1.0,1.0
bảng,0.4716981132075472,0.9615384615384616,0.6329113924050632,0.069110769999643
thù,0.5625,1.0,0.72,0.0325416099034531
muội,0.0,-1.0,-1.0,0.0258392675483214
graphit,1.0,1.0,1.0,0.8947368421052632
ngẫu,1.0,0.9666666666666668,0.983050847457627,0.9024144869215291
xốp,1.0,0.875,0.9333333333333332,1.0
sắp,1.0,0.9006622516556292,0.9477351916376306,0.5553801631149697
sợi,0.9426229508196722,0.7371794871794872,0.827338129496403,0.3824901327592393
xử,0.9806763285024156,0.971291866028708,0.9759615384615384,0.3920084323495592
dãn,0.0,-1.0,-1.0,0.000758103331247
thép,1.0,0.9772727272727272,0.9885057471264368,0.9390797148412184
loạt,1.0,1.0,1.0,0.980386147716825
béo,1.0,0.8448275862068966,0.9158878504672896,0.7019438444924406
este,1.0,1.0,1.0,0.9914529914529916
mềm,1.0,1.0,1.0,0.9936814100432324
cứng,0.0384615384615384,1.0,0.074074074074074,0.0201322845238317
graphene,1.0,1.0,1.0,1.0
silic,1.0,1.0,1.0,0.9384615384615383
the,0.6301369863013698,0.9928057553956836,0.7709497206703911,0.0799637922966576
big,1.0,1.0,1.0,1.0
thiếu,0.9840425531914894,0.8809523809523809,0.9296482412060302,0.5685004509305567
alpha,1.0,1.0,1.0,1.0
heli,1.0,0.7037037037037037,0.8260869565217391,0.7142857142857143
nguội,0.0,-1.0,-1.0,0.0016807392595446
lộc,0.9836065573770492,0.7142857142857143,0.8275862068965518,0.6845324788814448
fulleren,1.0,1.0,1.0,1.0
nano,1.0,0.9444444444444444,0.9714285714285714,0.951219512195122
hứa,1.0,0.9,0.9473684210526316,0.8840579710144928
hẹn,1.0,0.8275862068965517,0.9056603773584906,0.6387434554973822
carbo,1.0,1.0,1.0,1.0
chùm,0.9743589743589745,0.9743589743589745,0.9743589743589745,0.7070217917675545
lonsdaleit,1.0,1.0,1.0,
bột,0.931372549019608,0.8260869565217391,0.8755760368663595,0.5209916033586566
hóng,0.0,-1.0,-1.0,0.0024570024570024
nhọ,0.0,-1.0,-1.0,0.0014316642223618
nồi,0.0,-1.0,-1.0,0.0041336501091778
đám,0.7619047619047619,0.8311688311688312,0.7950310559006212,0.1059431524547803
pi,1.0,1.0,1.0,0.8961625282167043
van,0.1153846153846153,1.0,0.2068965517241379,0.0121695908802355
der,1.0,1.0,1.0,0.9977678571428572
waals,1.0,1.0,1.0,1.0
trượt,1.0,1.0,1.0,0.9849056603773584
gecmani,1.0,1.0,1.0,1.0
nitrua,1.0,1.0,1.0,1.0
bo,0.0,-1.0,-1.0,0.0090081513655024
bn,1.0,1.0,1.0,1.0
khong,0.0,-1.0,-1.0,0.0009805669459796
thuần,0.5463917525773195,1.0,0.7066666666666667,0.1700304431164731
túy,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.0232201632174579
uốn,1.0,0.979591836734694,0.9896907216494846,0.93573264781491
elip,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.4626865671641791
buckminster,1.0,1.0,1.0,1.0
fuller,1.0,1.0,1.0,1.0
mái,0.625,0.925925925925926,0.7462686567164178,0.1377267341172181
vòm,1.0,0.9,0.9473684210526316,0.9751434034416826
chước,1.0,1.0,1.0,0.4430379746835443
buckyball,1.0,1.0,1.0,1.0
nghìn,1.0,1.0,1.0,0.99851411589896
chổi,0.7,1.0,0.8235294117647058,0.0418380656165345
đĩa,0.1896551724137931,0.8461538461538461,0.3098591549295774,0.1341850852321251
canxi,1.0,1.0,1.0,1.0
magiê,1.0,0.9649122807017544,0.9821428571428572,0.8861788617886179
cacbonat,1.0,1.0,1.0,0.9823529411764704
vôi,0.0,-1.0,-1.0,0.0046669936534831
đôlômit,0.0,-1.0,-1.0,0.2631578947368421
dolomit,-1.0,0.0,-1.0,0.5263157894736842
cẩm,0.2592592592592592,1.0,0.4117647058823529,0.0564046179219351
new,1.0,1.0,1.0,1.0
york,1.0,1.0,1.0,1.0
greenland,1.0,1.0,1.0,1.0
kimberlit,1.0,1.0,1.0,1.0
namibia,1.0,1.0,1.0,1.0
botswana,1.0,1.0,1.0,1.0
congo,1.0,1.0,1.0,1.0
sierra,1.0,1.0,1.0,1.0
leone,1.0,1.0,1.0,1.0
arkansas,1.0,1.0,1.0,1.0
brasil,1.0,1.0,1.0,1.0
cacbonic,1.0,0.5,0.6666666666666666,0.8837209302325582
hco,1.0,1.0,1.0,1.0
ion,1.0,0.988095238095238,0.9940119760479044,0.9307692307692308
canxít,0.0,-1.0,-1.0,0.0638297872340425
canxit,-1.0,0.0,-1.0,0.9361702127659576
đisulfua,0.0,-1.0,-1.0,0.3043478260869565
disulfua,-1.0,0.0,-1.0,0.6956521739130435
cs,1.0,1.0,1.0,1.0
mônôxít,1.0,1.0,1.0,0.8518518518518519
subôxít,0.0,-1.0,-1.0,
suboxit,-1.0,0.0,-1.0,
cháy,0.3684210526315789,0.945945945945946,0.5303030303030303,0.132040404040404
hemoglobin,1.0,0.7142857142857143,0.8333333333333333,1.0
xyanua,1.0,1.0,1.0,1.0
cn,1.0,1.0,1.0,1.0
halua,1.0,1.0,1.0,1.0
xyanogen,1.0,1.0,1.0,1.0
axetylua,0.0,-1.0,-1.0,
axêtylua,-1.0,0.0,-1.0,1.0
axetylen,1.0,1.0,1.0,0.782608695652174
cacborundum,1.0,1.0,1.0,
bão,0.0610687022900763,0.8888888888888888,0.1142857142857142,0.0237801168728224
ngắn,0.9683544303797468,0.7846153846153846,0.8668555240793201,0.3031349066572736
tiễn,0.238095238095238,1.0,0.3846153846153846,0.0137076253796273
luân,0.5737704918032787,0.9722222222222222,0.7216494845360824,0.1841960048559761
iupac,1.0,1.0,1.0,1.0
hít,0.6666666666666666,1.0,0.8,0.3695150115473441
thở,0.0666666666666666,1.0,0.125,0.0202821576763485
nguy,0.9752475247524752,0.965686274509804,0.9704433497536946,0.593209616195698
mãnh,0.1025641025641025,1.0,0.1860465116279069,0.042492294143549
windscale,1.0,1.0,1.0,1.0
trứ,0.0909090909090909,1.0,0.1666666666666666,0.0147091108671789
ngạn,0.6206896551724138,1.0,0.7659574468085107,0.0469179288481859
uy,0.8367346938775511,0.9318181818181818,0.8817204301075268,0.2743515850144092
trăm,0.9754098360655736,0.8880597014925373,0.9296875,0.3795863909272848
thưởng,0.7288135593220338,1.0,0.8431372549019608,0.0704759074191031
giáng,0.5,0.9565217391304348,0.6567164179104478,0.1089432504704367
án,0.9323843416370108,0.9323843416370108,0.9323843416370108,0.1568236387576485
trảm,0.0,-1.0,-1.0,0.0095063375583722
giam,0.4230769230769231,0.7333333333333333,0.5365853658536585,0.1175394466041619
thả,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.4391919191919192
tuột,1.0,0.75,0.8571428571428571,0.6736842105263158
thú,0.2328767123287671,0.9444444444444444,0.3736263736263736,0.0323520701297162
doãn,0.0,-1.0,-1.0,0.0169444098992662
đúng,0.1284916201117318,0.9583333333333334,0.2266009852216748,0.0399750300564135
lao,0.9721115537848606,0.9037037037037036,0.9366602687140116,0.5712848037571285
đâu,0.0,-1.0,-1.0,0.0126173644700269
vành,1.0,1.0,1.0,0.9407894736842104
nghèo,1.0,1.0,1.0,0.99814039981404
đập,0.7352941176470589,0.5952380952380952,0.6578947368421053,0.2435176790571169
đê,0.0,-1.0,-1.0,0.005037129355559
lấn,0.2682926829268293,1.0,0.4230769230769231,0.0135135135135135
bỉ,0.0,-1.0,-1.0,0.0163508629187463
ngán,0.0,-1.0,-1.0,0.0042972877773864
ngân,0.9838709677419356,0.915,0.9481865284974094,0.288622754491018
ngẩm,0.0,-1.0,-1.0,0.0027063599458728
gớm,0.0,-1.0,-1.0,0.0040581962612787
lạt,0.1463414634146341,0.96,0.2539682539682539,0.2847797645006542
lật,0.9642857142857144,0.1588235294117647,0.2727272727272727,0.4862625381596162
túi,1.0,0.9705882352941176,0.9850746268656716,0.9130434782608696
vơi,0.0,-1.0,-1.0,0.000312123779373
son,0.0625,1.0,0.1176470588235294,0.0300910253516888
vinh,0.9491525423728814,0.8,0.8682170542635659,0.3201067409212205
nhục,1.0,0.9333333333333332,0.9655172413793104,0.8097014925373134
khóc,1.0,0.8333333333333334,0.9090909090909092,0.5798319327731093
cười,0.0833333333333333,1.0,0.1538461538461538,0.0353457034383188
nhạo,0.5,1.0,0.6666666666666666,0.2453987730061349
nhào,1.0,0.375,0.5454545454545454,0.5429447852760736
thằng,0.0,-1.0,-1.0,0.0020542974179818
leo,1.0,0.8,0.888888888888889,0.6377613776137762
ngạo,1.0,0.6666666666666666,0.8,0.3887775551102204
mạn,0.76,0.95,0.8444444444444444,0.1345871682006136
chán,0.0833333333333333,1.0,0.1538461538461538,0.0267390430237233
chường,0.0,-1.0,-1.0,0.0020889286780065
chơi,0.9866666666666668,0.6666666666666666,0.7956989247311829,0.7056285742951741
giắt,0.0,-1.0,-1.0,0.021505376344086
giật,1.0,0.5769230769230769,0.7317073170731707,0.7526881720430108
lưng,0.88,0.6285714285714286,0.7333333333333334,0.2904972919743968
lừng,0.75,0.8571428571428571,0.7999999999999999,0.0952732644017725
hát,0.95,0.6195652173913043,0.7499999999999999,0.5655195456064149
ngất,0.5,1.0,0.6666666666666666,0.1393548387096774
ngưởng,0.0,-1.0,-1.0,0.0068846815834767
ngông,0.0,-1.0,-1.0,0.1074380165289256
ngỗng,1.0,0.75,0.8571428571428571,0.6570247933884298
nghênh,1.0,1.0,1.0,0.9868995633187772
ngựa,1.0,0.8070175438596491,0.8932038834951457,0.7502027575020276
mươi,0.7894736842105263,0.9183673469387756,0.8490566037735849,0.1804679552390641
trả,0.9727272727272728,0.963963963963964,0.9683257918552036,0.2748357844561995
ngũ,0.6923076923076923,0.8275862068965517,0.7539267015706805,0.1948444156824677
nhị,0.7777777777777778,0.7466666666666667,0.761904761904762,0.3361950022995554
bỡn,0.0,-1.0,-1.0,0.0014122077514514
tau,0.0,-1.0,-1.0,0.00271607333398
mi,0.8666666666666667,0.65,0.7428571428571429,0.3411154345006485
mì,0.9375,0.7894736842105263,0.8571428571428572,0.2875054042369217
mĩ,0.5,0.4545454545454545,0.4761904761904761,0.2749675745784695
răng,0.125,1.0,0.2222222222222222,0.0421014033801126
chát,0.0,-1.0,-1.0,0.0035179361441287
phách,1.0,1.0,1.0,0.9970238095238096
chớ,0.0,-1.0,-1.0,0.0013191617669229
reo,1.0,1.0,1.0,0.8166666666666667
vách,0.8695652173913043,0.7407407407407407,0.7999999999999999,0.4656084656084656
cheo,0.6666666666666666,1.0,0.8,0.0816777041942604
rét,0.6875,1.0,0.8148148148148148,0.3039348710990502
trèo,0.0,-1.0,-1.0,0.1468879668049792
treo,1.0,0.8275862068965517,0.9056603773584906,0.8248962655601659
khổng,0.0096153846153846,1.0,0.019047619047619,0.0198193379687407
triết,1.0,0.9904761904761904,0.9952153110047848,0.8064102564102564
hóm,0.0,-1.0,-1.0,0.0138545274616526
hôm,1.0,0.813953488372093,0.8974358974358974,0.8574962889658585
hỉnh,0.0,-1.0,-1.0,0.0008492053863884
alkaline,1.0,1.0,1.0,1.0
bẩn,0.0,-1.0,-1.0,0.0019779962546816
hỏng,0.4411764705882353,1.0,0.6122448979591837,0.0749919880354662
mv,1.0,1.0,1.0,1.0
skylab,1.0,1.0,1.0,1.0
thoi,0.0,-1.0,-1.0,0.006388923493086
hydrogenium,1.0,1.0,1.0,
dĩ,0.1136363636363636,1.0,0.2040816326530612,0.0190871579373718
u,1.0,0.8557692307692307,0.922279792746114,0.709916994320664
plasma,1.0,1.0,1.0,1.0
proti,1.0,1.0,1.0,1.0
neutron,1.0,1.0,1.0,1.0
deuteri,1.0,1.0,1.0,1.0
triti,1.0,1.0,1.0,1.0
t,1.0,1.0,1.0,0.9950293718933574
schrödinger,1.0,0.9090909090909092,0.9523809523809524,0.8666666666666667
kỉ,0.9929078014184396,0.9722222222222222,0.9824561403508772,0.2869574225629338
henry,1.0,1.0,1.0,1.0
cavendish,1.0,1.0,1.0,1.0
hydrogen,1.0,1.0,1.0,1.0
hi,1.0,0.9642857142857144,0.9818181818181818,0.8340353833192923
lưỡng,0.2857142857142857,1.0,0.4444444444444445,0.0345811259242009
anion,1.0,1.0,1.0,1.0
hydrua,1.0,1.0,1.0,0.9
cation,1.0,1.0,1.0,1.0
trụi,1.0,1.0,1.0,0.7433628318584071
hydroni,1.0,1.0,1.0,1.0
prôton,0.0,-1.0,-1.0,0.006578947368421
culông,1.0,1.0,1.0,0.8
radon,1.0,1.0,1.0,1.0
đơteri,1.0,1.0,1.0,1.0
p,1.0,1.0,1.0,1.0
phốtpho,1.0,0.25,0.4,0.9625
nơtron,1.0,1.0,1.0,1.0
hydrogène,0.0,-1.0,-1.0,0.5
hydrogene,-1.0,0.0,-1.0,0.5
hydr,1.0,1.0,1.0,
hydros,1.0,1.0,1.0,
gène,0.0,-1.0,-1.0,0.0037878787878787
gene,1.0,0.9939024390243902,0.9969418960244648,0.9962121212121212
xy,1.0,1.0,1.0,1.0
cờ,0.0,-1.0,-1.0,0.0092096592646776
lầm,0.1428571428571428,1.0,0.25,0.0181654192445843
cẩn,0.0,-1.0,-1.0,0.0215330114958496
antoine,1.0,1.0,1.0,1.0
lavoisier,1.0,1.0,1.0,1.0
harold,1.0,1.0,1.0,1.0
urey,1.0,1.0,1.0,1.0
nobel,1.0,1.0,1.0,0.9990412272291468
lồ,0.0144927536231884,0.5,0.028169014084507,0.0816730349344978
kẽm,0.0410958904109589,1.0,0.0789473684210526,0.0638918345705196
glucôda,0.0,-1.0,-1.0,
glucoda,-1.0,0.0,-1.0,
sorbitol,1.0,1.0,1.0,1.0
nhôm,0.0212765957446808,1.0,0.0416666666666666,0.0281772392145412
ngăn,0.8055555555555556,0.9586776859504132,0.8754716981132076,0.2102148643888693
cl,1.0,1.0,1.0,1.0
hiđrua,1.0,0.75,0.8571428571428571,1.0
palađi,0.0,-1.0,-1.0,
paladi,-1.0,0.0,-1.0,1.0
hiđrôni,1.0,1.0,1.0,0.8333333333333334
clo,1.0,1.0,1.0,1.0
flo,1.0,1.0,1.0,1.0
hiđrôhalic,0.0,-1.0,-1.0,
hidrohalic,-1.0,0.0,-1.0,
tổn,0.7215189873417721,0.9827586206896552,0.8321167883211679,0.0938132064247471
hidro,0.0,-1.0,-1.0,0.0523690773067331
primer,1.0,1.0,1.0,1.0
mồi,0.0,-1.0,-1.0,0.0117396755442422
nucleic,1.0,1.0,1.0,0.9736842105263158
acid,1.0,1.0,1.0,1.0
ribonucleic,1.0,1.0,1.0,1.0
dna,1.0,1.0,1.0,1.0
polymerase,1.0,1.0,1.0,1.0
enzyme,1.0,1.0,1.0,1.0
nucleotide,1.0,1.0,1.0,0.9636363636363636
khuôn,1.0,1.0,1.0,0.9992175273865416
rna,1.0,1.0,1.0,1.0
pcr,1.0,1.0,1.0,1.0
base,1.0,1.0,1.0,1.0
hydroxyl,1.0,0.8333333333333334,0.9090909090909092,0.7941176470588235
nucleoside,1.0,1.0,1.0,1.0
cpg,1.0,1.0,1.0,1.0
controlled,1.0,1.0,1.0,1.0
pore,0.0,-1.0,-1.0,
poré,-1.0,0.0,-1.0,1.0
glass,1.0,1.0,1.0,1.0
dimethoxytrityl,1.0,1.0,1.0,
dmt,1.0,1.0,1.0,1.0
chặn,0.7638888888888888,0.7971014492753623,0.7801418439716311,0.1388553813161774
lặo,0.0,-1.0,-1.0,
dideoxy,1.0,1.0,1.0,1.0
sanger,1.0,1.0,1.0,0.95
marker,1.0,1.0,1.0,1.0
khuyếch,1.0,1.0,1.0,1.0
chùng,0.0,-1.0,-1.0,0.0005414185165132
anneal,1.0,1.0,1.0,
adhere,1.0,1.0,1.0,
poluymerase,1.0,1.0,1.0,
nhệit,0.0,-1.0,-1.0,
nheit,-1.0,0.0,-1.0,
g,1.0,1.0,1.0,0.9994242947610824
loop,1.0,1.0,1.0,1.0
kẹp,0.2,0.5,0.2857142857142857,0.22625
kép,1.0,0.8809523809523809,0.9367088607594936,0.74875
tóc,0.1176470588235294,1.0,0.2105263157894736,0.0568919894154438
cản,0.75,0.9622641509433962,0.8429752066115702,0.0466085506894036
càc,0.0,-1.0,-1.0,8.18809696344424e-06
tránh,0.3962264150943396,1.0,0.5675675675675675,0.1081684896439376
protein,1.0,0.9470198675496688,0.9727891156462584,0.9736842105263158
codon,1.0,1.0,1.0,1.0
isoleucine,1.0,1.0,1.0,1.0
ath,1.0,1.0,1.0,0.9411764705882352
adenine,1.0,1.0,1.0,1.0
thymine,1.0,1.0,1.0,1.0
cytosine,1.0,1.0,1.0,1.0
pce,1.0,1.0,1.0,1.0
touchdown,1.0,1.0,1.0,
earlier,1.0,1.0,1.0,1.0
version,1.0,1.0,1.0,1.0
of,1.0,1.0,1.0,1.0
above,1.0,1.0,1.0,1.0
article,1.0,1.0,1.0,1.0
was,1.0,1.0,1.0,1.0
posted,1.0,1.0,1.0,
on,0.4375,1.0,0.6086956521739131,0.168565744257551
nupedia,1.0,1.0,1.0,1.0
sequencing,1.0,1.0,1.0,1.0
chain,1.0,1.0,1.0,1.0
reaction,1.0,1.0,1.0,1.0
bases,1.0,1.0,1.0,1.0
nucleosid,1.0,1.0,1.0,
dimethoxythityl,1.0,1.0,1.0,
nucleotid,1.0,1.0,1.0,1.0
khoá,0.0,-1.0,-1.0,0.0366876310272536
lặp,0.0,-1.0,-1.0,0.016914749661705
ty,0.8663366336633663,0.9308510638297872,0.8974358974358975,0.2098444027365744
nu,0.0,-1.0,-1.0,0.0057241810572899
khuếch,1.0,1.0,1.0,1.0
bở,0.0,-1.0,-1.0,0.0006187897899684
dai,0.0,-1.0,-1.0,0.0043586797162895
probe,1.0,1.0,1.0,1.0
northern,1.0,1.0,1.0,1.0
blot,1.0,1.0,1.0,1.0
southern,1.0,1.0,1.0,1.0
chip,1.0,0.9,0.9473684210526316,0.8625954198473282
cdna,1.0,1.0,1.0,
micro,1.0,0.5,0.6666666666666666,0.88
arrays,1.0,1.0,1.0,
oligonucleotide,1.0,1.0,1.0,1.0
blast,1.0,1.0,1.0,1.0
tm,1.0,1.0,1.0,1.0
purin,1.0,1.0,1.0,1.0
pyrimidine,1.0,1.0,1.0,1.0
tuỳ,0.0,-1.0,-1.0,0.0201091122232742
chéo,0.6,0.8571428571428571,0.7058823529411764,0.314569536423841
chèo,1.0,0.6,0.7499999999999999,0.6015452538631346
microarray,1.0,1.0,1.0,1.0
siêu,1.0,1.0,1.0,0.9994070560332048
sàng,0.1162790697674418,1.0,0.2083333333333333,0.0444548233695652
